term,estimate,std.error,statistic,p.value,conf.low,conf.high,model_type,n_obs,spec,dropped_state,outcome,treatment,diff_n,inference_standard
d3_l1_disp_top10_share_z,-0.6658984254918289,0.7943309636967923,-0.838313569438056,0.4059254927088173,-2.2621662602219077,0.9303694092382501,long_diff_3y,149,baseline,Louisiana,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5590590860244932,0.8406021344804536,-0.665069791156345,0.5091241977865972,-2.2483123197543957,1.1301941477054096,long_diff_3y,149,baseline,Maine,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.6920866571761354,0.8390240358556594,-0.8248710735328657,0.41344246172410626,-2.378168582987904,0.9939952686356331,long_diff_3y,149,baseline,Maryland,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5897303170466578,0.8103511129977621,-0.7277466614009407,0.47023199323276277,-2.2181918471070787,1.0387312130137634,long_diff_3y,149,baseline,Massachusetts,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.6362892187775733,0.8238485308831864,-0.7723376263054753,0.44362385682576766,-2.2918748255857286,1.0192963880305819,long_diff_3y,149,baseline,Michigan,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5682388708662275,0.8256640006213244,-0.6882204752037382,0.49455939382444913,-2.227472800703902,1.0909950589714472,long_diff_3y,149,baseline,Minnesota,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.6047534540039436,0.8192780093550205,-0.7381541394966014,0.46394155185629327,-2.2511542539283305,1.0416473459204432,long_diff_3y,149,baseline,Mississippi,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.41796244949573785,0.8481272812073349,-0.49280627891223544,0.6243506689158349,-2.1223380317437455,1.2864131327522697,long_diff_3y,149,baseline,Missouri,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.6111503215020725,0.8434629989526775,-0.7245727699507077,0.4721599635961077,-2.3061526776321393,1.083852034627994,long_diff_3y,149,baseline,Montana,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.6047140076678247,0.8733443373316253,-0.692411895078451,0.4919472012172835,-2.3597651614565045,1.150337146120855,long_diff_3y,149,baseline,Nebraska,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.42822048628185455,0.8288707291355154,-0.5166312082566533,0.6077376166657262,-2.0938985783338437,1.2374576057701345,long_diff_3y,149,baseline,Nevada,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.2762770021445951,0.7957714824483956,-0.3471813306183804,0.7299418714884982,-1.8754396676865162,1.322885663397326,long_diff_3y,149,baseline,New Hampshire,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.7504946590208058,0.8376378529366163,-0.8959655492999734,0.37465179966702555,-2.4337909459643337,0.9328016279227221,long_diff_3y,150,baseline,New Jersey,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.2592651174861023,0.831604582350559,-0.311764897631132,0.756541921570518,-1.9304370932609891,1.4119068582887846,long_diff_3y,149,baseline,New Mexico,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.8669597877244485,0.7995275746559585,-1.08434007181992,0.2835206073352456,-2.473670603155062,0.7397510277061651,long_diff_3y,148,baseline,New York,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.6149441508509329,0.8434341092278359,-0.7290956627470454,0.4694139059437389,-2.3098884509053503,1.0800001492034843,long_diff_3y,149,baseline,North Carolina,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.4597159389919052,0.8531145781232988,-0.538867756782681,0.5924180633687182,-2.1741138696224445,1.2546819916386343,long_diff_3y,149,baseline,North Dakota,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5715466426862095,0.8189073421168742,-0.6979381100781955,0.48851482785646594,-2.2172025589076023,1.0741092735351834,long_diff_3y,149,baseline,Ohio,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.7679975284045508,0.8501453669128353,-0.9033720094169413,0.3707483071441495,-2.4764286057127363,0.9404335489036346,long_diff_3y,149,baseline,Oklahoma,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.6324844912908333,0.8188373259417607,-0.7724177577803999,0.4435768523632678,-2.2779997047405196,1.0130307221588533,long_diff_3y,149,baseline,Oregon,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.4743110504182646,0.8298489875839867,-0.5715630886038298,0.5702306799620498,-2.1419550264238145,1.193332925587285,long_diff_3y,148,baseline,Pennsylvania,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.4045592915385637,0.8222800790149649,-0.49199695075089006,0.6249185503812609,-2.0569929763117116,1.2478743932345844,long_diff_3y,149,baseline,Rhode Island,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.8932759885408011,0.8184320862596465,-1.0914479081864963,0.28041363430696226,-2.5379768423602087,0.7514248652786063,long_diff_3y,149,baseline,South Carolina,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5483180083046653,0.831638894270321,-0.6593222275706079,0.5127757454109018,-2.2195589364638444,1.1229229198545139,long_diff_3y,149,baseline,South Dakota,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.358024752629973,0.8045315515242654,-0.4450102074327096,0.6582720670394389,-1.9747914360623038,1.2587419308023575,long_diff_3y,149,baseline,Tennessee,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5766484587593863,0.8410874151555221,-0.6855987241858333,0.4961972100660301,-2.266876900516964,1.1135799829981914,long_diff_3y,149,baseline,Texas,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5756611651707719,0.8512398605109079,-0.6762619936820913,0.5020540435432068,-2.2862917097108406,1.1349693793692968,long_diff_3y,149,baseline,Utah,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.7151015464036589,0.820673491561141,-0.8713593819672961,0.38780733835715275,-2.3643066728133197,0.9341035800060021,long_diff_3y,149,baseline,Vermont,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5601937758182551,0.8255142613896794,-0.6785997553515538,0.5005840598477729,-2.2191267934039893,1.098739241767479,long_diff_3y,149,baseline,Virginia,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5523678487317697,0.8309974217672252,-0.6647046480085184,0.5093557624844867,-2.2223196896334283,1.1175839921698887,long_diff_3y,149,baseline,Washington,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.6592984723556675,0.8130294101608906,-0.8109158956810661,0.4213353565643001,-2.293142242072785,0.97454529736145,long_diff_3y,149,baseline,West Virginia,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.5552518518453922,0.8312463069368184,-0.6679751202643188,0.5072837378836208,-2.225703846220754,1.1152001425299696,long_diff_3y,149,baseline,Wisconsin,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,-0.15497370282058215,0.7680395997657087,-0.20177827141706892,0.8409254399520791,-1.6984070636444026,1.3884596580032382,long_diff_3y,149,baseline,Wyoming,frequent_mental_distress_rate,l1_disp_top10_share_z,3,conventional_clustered
l1_disp_top10_share_z,1.4229315092993593,0.8929137437537681,1.5935822684478134,0.11746059421396002,-0.3714458390405764,3.2173088576392948,dynamic_fe,299,baseline,Alabama,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.7180785749252677,0.8184415009717575,0.8773731220529186,0.3845656126828644,-0.9266411984664628,2.362798348316998,dynamic_fe,299,baseline,Alaska,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2371387961557045,0.9162014997865916,1.3502911711494339,0.1831266842171787,-0.6040370500361003,3.078314642347509,dynamic_fe,299,baseline,Arizona,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.306765575787445,0.9380217465153671,1.3931079749930264,0.16987532694299967,-0.5782596978985572,3.1917908494734473,dynamic_fe,299,baseline,Arkansas,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.1998203140690533,0.8954488589821881,1.339909367278472,0.18645574493255757,-0.5996515390571844,2.999292167195291,dynamic_fe,299,baseline,California,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.258686661110503,0.9552575306318145,1.317641181303222,0.1937515122285301,-0.6609752175284176,3.1783485397494236,dynamic_fe,299,baseline,Colorado,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.513673050442685,0.9275122070143261,1.6319710285163989,0.10909668639997734,-0.35023251290839386,3.377578613793764,dynamic_fe,299,baseline,Connecticut,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.4930844260179013,0.9087776366842837,1.6429590317225315,0.10679410603791081,-0.33317260871966825,3.3193414607554708,dynamic_fe,299,baseline,Delaware,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.840728873338557,0.8919645253172696,2.063679463803579,0.04436534566064822,0.04825905086323523,3.6331986958138787,dynamic_fe,299,baseline,District of Columbia,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.1766355393194794,0.9409244860999516,1.2505100639866746,0.21705206838521127,-0.714223007955539,3.0674940865944977,dynamic_fe,299,baseline,Florida,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3602603003517706,0.9284730330236323,1.46505095136904,0.14929440544549902,-0.5055761151547997,3.2260967158583407,dynamic_fe,299,baseline,Georgia,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.1764340879378556,0.9033147836998691,1.3023523019509573,0.1988843890100291,-0.6388449327181567,2.991713108593868,dynamic_fe,299,baseline,Hawaii,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.1738835031179513,0.9347410784491789,1.2558381461800434,0.21512995854695938,-0.7045490212609986,3.052316027496901,dynamic_fe,299,baseline,Idaho,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3876642111806015,0.909751575773592,1.5253221298359658,0.1336079263620124,-0.44055002743331406,3.215878449794517,dynamic_fe,299,baseline,Illinois,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3738973716835596,0.9397770463681148,1.4619396983498978,0.1501419407177618,-0.514655309120261,3.26245005248738,dynamic_fe,299,baseline,Indiana,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3318669000198915,0.9116602414570038,1.4609246289948092,0.15041927221851958,-0.5001829458873668,3.1639167459271498,dynamic_fe,299,baseline,Iowa,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3820376270275312,0.9317650828384335,1.4832468531847465,0.1444128217867486,-0.49041441026625954,3.254489664321322,dynamic_fe,299,baseline,Kansas,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2185285035625486,0.9081389816795028,1.341786365462492,0.18585047077237074,-0.6064451058923446,3.043502113017442,dynamic_fe,299,baseline,Kentucky,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3759336700823803,0.9261646508916299,1.4856253353631586,0.14378414917641769,-0.48526387785388625,3.237131218018647,dynamic_fe,299,baseline,Louisiana,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.5248782707994768,0.9171751585042669,1.6625813037569124,0.10278101166131576,-0.3182542158407833,3.3680107574397367,dynamic_fe,299,baseline,Maine,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3156349400019602,0.9475721257787241,1.388427228081196,0.17128688054853305,-0.5885825393568769,3.219852419360797,dynamic_fe,299,baseline,Maryland,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2540833043782271,0.9136791689346937,1.3725641855668314,0.17613800278561886,-0.5820237281937566,3.0901903369502106,dynamic_fe,299,baseline,Massachusetts,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2441584788527664,0.9237945976773158,1.3467912477307589,0.18424387042451654,-0.6122762688333359,3.1005932265388685,dynamic_fe,299,baseline,Michigan,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.323802665305437,0.9211285278755963,1.4371530413443283,0.1570297728246424,-0.5272744145266717,3.174879745137546,dynamic_fe,299,baseline,Minnesota,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2730395235072396,0.8860588673272322,1.4367437316521892,0.15714555272817188,-0.5075624349123484,3.0536414819268276,dynamic_fe,299,baseline,Mississippi,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3741349928601811,0.9271278592294192,1.4821418417976255,0.14470563265099817,-0.48899819469990335,3.2372681804202657,dynamic_fe,299,baseline,Missouri,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.6036378623890477,0.8983574287222967,1.7850777553761061,0.0804393694502042,-0.20167898046237576,3.408954705240471,dynamic_fe,299,baseline,Montana,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.204285251611957,0.9426641732135241,1.2775337027040836,0.20743377032246235,-0.6900693278068493,3.0986398310307637,dynamic_fe,299,baseline,Nebraska,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.4663163742164507,0.8970723106574827,1.6345576123531862,0.1085510466739588,-0.3364179271951351,3.269050675628036,dynamic_fe,299,baseline,Nevada,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.443645178266542,0.9358696535278137,1.5425707766296723,0.1293691065103485,-0.43705530264367365,3.3243456591767577,dynamic_fe,299,baseline,New Hampshire,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.5222499505522162,0.9599110096632333,1.5858240349657715,0.1192124024901174,-0.40676344431474365,3.451263345419176,dynamic_fe,300,baseline,New Jersey,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3461180514337847,1.0211480753203153,1.3182398165041171,0.19355259330561383,-0.7059558341721044,3.398191937039674,dynamic_fe,299,baseline,New Mexico,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.1393499382181058,0.9605901161288017,1.1860937553779023,0.24130486366781448,-0.7910281721854349,3.0697280486216467,dynamic_fe,298,baseline,New York,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2974565358799242,0.9276563371192899,1.3986392201114028,0.1682188985092021,-0.5667386677610147,3.161651739520863,dynamic_fe,299,baseline,North Carolina,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3954086729721595,0.9273829308818646,1.5046736644648409,0.13882710371833418,-0.4682371002643728,3.259054446208692,dynamic_fe,299,baseline,North Dakota,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3360380097953808,0.9246597599014638,1.4448968882756998,0.15485183803366726,-0.5221353464724692,3.1942113660632305,dynamic_fe,299,baseline,Ohio,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2767231206270961,0.946079249460426,1.349488556434617,0.18338242292533216,-0.6244943114503925,3.1779405527045848,dynamic_fe,299,baseline,Oklahoma,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.1892888274961484,0.8792973292802455,1.3525445692751603,0.18241013573141415,-0.5777253114993082,2.956302966491605,dynamic_fe,299,baseline,Oregon,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.4045685377199535,0.9145505155337456,1.53580202937202,0.13101950202903567,-0.4332895314004417,3.2424266068403487,dynamic_fe,298,baseline,Pennsylvania,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3049974397327877,0.9389612508194956,1.3898309846054109,0.1708626082928415,-0.5819158385379675,3.191910718003543,dynamic_fe,299,baseline,Rhode Island,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2331166597337717,0.9510373086690922,1.2966017720791934,0.2008412889746876,-0.6780643653536731,3.1442976848212165,dynamic_fe,299,baseline,South Carolina,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.6067678681689188,0.886124350932793,1.813253260084241,0.0759200428312838,-0.1739656844828421,3.38750142082068,dynamic_fe,299,baseline,South Dakota,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.7263106523602123,0.8720945424943355,1.9794994329659221,0.05339205472132765,-0.026228944671957688,3.4788502493923823,dynamic_fe,299,baseline,Tennessee,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3367151116491591,0.9227511611463184,1.4486192680468484,0.15381337953805527,-0.5176227718227349,3.191052995121053,dynamic_fe,299,baseline,Texas,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2698102242722027,0.9561860826874312,1.3279948822339138,0.19033285931224256,-0.6517176495840706,3.191338098128476,dynamic_fe,299,baseline,Utah,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.2931016743046224,0.9318526224449708,1.387667580858243,0.17151681561773313,-0.5795262804147336,3.1657296290239785,dynamic_fe,299,baseline,Vermont,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.304836014819652,0.9134946530956468,1.4284002762335053,0.15952019870559278,-0.530900219291325,3.140572248930629,dynamic_fe,299,baseline,Virginia,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.421431887284139,0.9008308530998944,1.577912082376817,0.12102059553173647,-0.38885548794741664,3.2317192625156945,dynamic_fe,299,baseline,Washington,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.4153872997924342,0.9122570283771315,1.5515224939514591,0.127212053038931,-0.4178618343313554,3.2486364339162237,dynamic_fe,299,baseline,West Virginia,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.3560751813479477,0.9186333303408716,1.4761876545941972,0.1462914780409924,-0.4899876113066326,3.202137974002528,dynamic_fe,299,baseline,Wisconsin,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,1.291999783828647,0.997128838998432,1.2957200045747335,0.20114263002127433,-0.7118056392500303,3.2958052069073243,dynamic_fe,299,baseline,Wyoming,fair_poor_health_rate,l1_disp_top10_share_z,NA,conventional_clustered
d2_l1_disp_top10_share_z,1.0962614120687886,1.325265804041152,0.8272011612507792,0.4121334348809139,-1.5669599303464818,3.759482754484059,long_diff_2y,199,baseline,Alabama,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,-0.33236194324762286,1.027246746907216,-0.32354635753121813,0.7476583867389034,-2.3966915682539316,1.731967681758686,long_diff_2y,199,baseline,Alaska,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.8737315596231918,1.3715856451768258,0.6370229687775346,0.5270750590049513,-1.882572988526089,3.6300361077724723,long_diff_2y,199,baseline,Arizona,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0342644843171154,1.383498942650822,0.7475715755412405,0.45829136724154707,-1.7459807314284623,3.8145097000626933,long_diff_2y,199,baseline,Arkansas,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.8693582820653892,1.3031047216390148,0.6671438355099586,0.5078099697293299,-1.7493286979265656,3.4880452620573443,long_diff_2y,199,baseline,California,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9530822130053818,1.427553715463857,0.6676331704237801,0.507500168143258,-1.9156943832626256,3.8218588092733894,long_diff_2y,199,baseline,Colorado,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0501405099455552,1.398817555962343,0.7507344367172252,0.45640270398324123,-1.7608886117780138,3.8611696316691244,long_diff_2y,199,baseline,Connecticut,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.1822020525899835,1.372853924829252,0.8611273429815334,0.3933622694725225,-1.576651198942568,3.9410553041225347,long_diff_2y,199,baseline,Delaware,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.5851494884203565,1.3294292348419812,1.1923534151923256,0.23886512041363006,-1.0864385814337614,4.256737558274475,long_diff_2y,199,baseline,District of Columbia,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.8690994910028295,1.4166380155470426,0.6134944011559805,0.542387054988372,-1.9777411850164142,3.715940167022073,long_diff_2y,199,baseline,Florida,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9191733026901386,1.387910718263911,0.6622712041880477,0.5109004429589152,-1.8699377080792736,3.7082843134595507,long_diff_2y,199,baseline,Georgia,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.928144670190743,1.3444162397205688,0.6903700228908675,0.4932187904102795,-1.7735609135461199,3.629850253927606,long_diff_2y,199,baseline,Hawaii,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.7194751470508528,1.431820774281269,0.5024896690802714,0.6175740350450372,-2.1578764249519997,3.5968267190537055,long_diff_2y,199,baseline,Idaho,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9764916824057782,1.3604908238051516,0.717749554292937,0.47631986599836185,-1.757516987454614,3.7105003522661706,long_diff_2y,199,baseline,Illinois,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.949746534027977,1.407996281911362,0.6745376718883741,0.5031398034854788,-1.8797279280711359,3.77922099612709,long_diff_2y,199,baseline,Indiana,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9553083553366088,1.3543575796926348,0.7053590349111581,0.4839266451479648,-1.766375099032001,3.6769918097052186,long_diff_2y,199,baseline,Iowa,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0628252348691964,1.3904941653374032,0.7643507332598566,0.4483235976414319,-1.7314774071655397,3.8571278769039328,long_diff_2y,199,baseline,Kansas,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.7836686591267712,1.3645895416800233,0.5742889236582837,0.5683994854636877,-1.9585766926789423,3.5259140109324845,long_diff_2y,199,baseline,Kentucky,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0010656528880333,1.3739830914690905,0.7285865882218926,0.469722533348792,-1.76005674396253,3.7621880497385964,long_diff_2y,199,baseline,Louisiana,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0770349781652258,1.3772750422233253,0.782004280297257,0.4379746735112976,-1.6907028414028968,3.8447727977333486,long_diff_2y,199,baseline,Maine,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9353909113044152,1.4175312224974974,0.6598732334490548,0.5124250710584144,-1.9132447312840941,3.7840265538929243,long_diff_2y,199,baseline,Maryland,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9078436602485125,1.3811478609088024,0.6573109845394444,0.5140568456634351,-1.8676768798478363,3.6833642003448612,long_diff_2y,199,baseline,Massachusetts,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9035946982886254,1.3923371784922576,0.6489769232960622,0.5193836242668194,-1.8944116173438095,3.70160101392106,long_diff_2y,199,baseline,Michigan,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9401830889359356,1.3906537010056943,0.6760727622239908,0.5021731351405847,-1.8544401520272373,3.7348063298991088,long_diff_2y,199,baseline,Minnesota,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.8632864142538648,1.3559841004218305,0.636649363355593,0.5273164070987837,-1.8616656558948141,3.5882384844025434,long_diff_2y,199,baseline,Mississippi,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0275190052080936,1.4026396987932293,0.7325609036248771,0.46731617077813636,-1.7911910001011953,3.8462290105173826,long_diff_2y,199,baseline,Missouri,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.1125034194311652,1.3992656099232716,0.7950623609567371,0.4304116549180722,-1.6994261004371838,3.924432939299514,long_diff_2y,199,baseline,Montana,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.7489597483818985,1.4388251037443929,0.5205356414986148,0.6050345532412871,-2.142467550662743,3.6403870474265396,long_diff_2y,199,baseline,Nebraska,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
